what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1350194605524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350194613862
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350194615620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194615634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194617169
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350194627242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194639718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194639754
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350194639763
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350194645350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194646446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194657371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194658405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194659279
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350194663171
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350194677122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350194677148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350194722965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194727498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350194727529
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350194727539
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350194730003
